<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.08.29	19:45:00	12518.0	12573.7	12513.1	12549.2	3918	0	10
2022.08.29	20:00:00	12549.2	12577.7	12546.2	12558.7	3656	0	10
2022.08.29	20:15:00	12558.7	12559.2	12526.0	12545.4	3807	0	10
2022.08.29	20:30:00	12545.4	12584.8	12541.0	12583.2	3671	0	10
2022.08.29	20:45:00	12583.0	12593.8	12554.6	12562.5	3545	0	10
2022.08.29	21:00:00	12563.5	12564.4	12533.2	12536.1	3598	0	10
2022.08.29	21:15:00	12536.5	12540.0	12515.8	12527.8	3754	0	10
2022.08.29	21:30:00	12528.3	12557.4	12527.5	12553.9	3434	0	10
2022.08.29	21:45:00	12553.6	12555.4	12511.2	12542.8	3468	0	10
2022.08.29	22:00:00	12542.9	12583.0	12541.5	12573.1	4179	0	10
2022.08.29	22:15:00	12573.0	12581.8	12538.6	12541.7	3780	0	10
2022.08.29	22:30:00	12542.2	12559.2	12528.6	12554.7	3632	0	10
2022.08.29	22:45:00	12554.5	12554.5	12475.6	12483.9	4438	0	10
2022.08.29	23:00:00	12483.8	12487.7	12474.6	12477.4	2153	0	10
2022.08.29	23:15:00	12477.4	12477.4	12469.6	12472.0	871	0	19
2022.08.29	23:30:00	12471.5	12486.3	12470.6	12486.3	734	0	19
2022.08.29	23:45:00	12486.4	12493.5	12485.7	12493.5	661	0	19
2022.08.30	01:00:00	12492.8	12499.3	12490.8	12493.8	653	0	19
2022.08.30	01:15:00	12493.8	12495.8	12483.7	12484.4	546	0	19
2022.08.30	01:30:00	12484.4	12488.7	12482.2	12487.6	374	0	19
2022.08.30	01:45:00	12487.6	12489.7	12485.6	12489.1	306	0	19
2022.08.30	02:00:00	12489.1	12491.7	12477.4	12485.8	508	0	19
2022.08.30	02:15:00	12485.8	12497.4	12485.1	12496.4	493	0	19
2022.08.30	02:30:00	12496.5	12514.5	12493.5	12513.6	784	0	19
2022.08.30	02:45:00	12513.6	12525.0	12512.7	12520.9	1268	0	19
2022.08.30	03:00:00	12520.5	12521.9	12501.3	12503.4	1668	0	19
2022.08.30	03:15:00	12503.9	12512.5	12486.5	12493.8	1320	0	19
2022.08.30	03:30:00	12493.7	12497.4	12471.9	12484.5	1339	0	19
2022.08.30	03:45:00	12484.7	12500.0	12483.7	12496.9	1251	0	19
2022.08.30	04:00:00	12496.6	12512.9	12494.0	12509.6	1200	0	19
2022.08.30	04:15:00	12509.3	12522.9	12507.2	12515.6	1656	0	19
