<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.09.21	08:45:00	12640.9	12661.9	12596.0	12609.4	350	0	37
2022.09.21	09:00:00	12611.9	12648.4	12572.0	12609.0	1087	0	17
2022.09.21	09:15:00	12609.5	12632.4	12561.0	12561.0	927	0	17
2022.09.21	09:30:00	12562.0	12568.5	12524.1	12554.5	1162	0	17
2022.09.21	09:45:00	12555.0	12594.5	12549.0	12564.0	1053	0	17
2022.09.21	10:00:00	12562.5	12574.4	12517.5	12562.9	1786	0	9
2022.09.21	10:15:00	12562.4	12608.1	12555.0	12603.6	1549	0	9
2022.09.21	10:30:00	12603.1	12608.5	12580.8	12595.4	1156	0	9
2022.09.21	10:45:00	12596.4	12639.0	12596.4	12609.9	1066	0	9
2022.09.21	11:00:00	12610.4	12631.7	12587.6	12621.3	1095	0	9
2022.09.21	11:15:00	12623.3	12657.1	12622.3	12641.5	883	0	9
2022.09.21	11:30:00	12641.5	12653.9	12633.7	12649.9	761	0	9
2022.09.21	11:45:00	12649.9	12657.2	12639.0	12643.4	772	0	9
2022.09.21	12:00:00	12641.4	12649.9	12631.5	12634.5	680	0	9
2022.09.21	12:15:00	12634.5	12646.2	12618.0	12644.6	673	0	9
2022.09.21	12:30:00	12643.6	12677.7	12640.1	12667.1	815	0	9
2022.09.21	12:45:00	12667.1	12684.5	12667.1	12676.7	675	0	9
2022.09.21	13:00:00	12675.3	12685.2	12663.6	12670.4	520	0	9
2022.09.21	13:15:00	12670.4	12679.6	12654.4	12666.5	556	0	9
2022.09.21	13:30:00	12666.5	12668.0	12638.4	12662.4	791	0	9
2022.09.21	13:45:00	12662.4	12680.3	12661.8	12670.9	602	0	9
2022.09.21	14:00:00	12671.4	12678.3	12660.0	12660.1	559	0	9
2022.09.21	14:15:00	12660.1	12672.0	12651.2	12656.3	573	0	9
2022.09.21	14:30:00	12655.8	12671.2	12650.4	12666.2	578	0	9
2022.09.21	14:45:00	12665.2	12680.1	12663.5	12664.5	655	0	9
2022.09.21	15:00:00	12664.5	12679.9	12663.0	12667.7	662	0	9
2022.09.21	15:15:00	12667.7	12674.3	12653.3	12672.8	667	0	9
2022.09.21	15:30:00	12672.8	12701.5	12671.8	12681.8	904	0	9
2022.09.21	15:45:00	12681.3	12688.2	12669.3	12683.0	610	0	9
2022.09.21	16:00:00	12685.9	12693.5	12680.0	12686.9	646	0	9
2022.09.21	16:15:00	12686.4	12697.5	12682.0	12696.5	557	0	9
2022.09.21	16:30:00	12696.0	12699.6	12660.7	12669.4	1581	0	9
2022.09.21	16:45:00	12669.4	12718.0	12666.4	12685.9	1386	0	9
