<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.07.05	15:30:00	2366.06	2376.02	2348.78	2372.95	6195	0	5
2024.07.05	15:45:00	2372.88	2373.99	2367.18	2372.10	4324	0	8
2024.07.05	16:00:00	2372.11	2380.09	2370.66	2376.85	5011	0	8
2024.07.05	16:15:00	2376.78	2376.98	2371.61	2374.42	3884	0	8
2024.07.05	16:30:00	2374.42	2385.00	2374.19	2383.57	4382	0	8
2024.07.05	16:45:00	2383.69	2385.14	2379.02	2383.12	4128	0	8
2024.07.05	17:00:00	2383.12	2383.54	2374.44	2377.23	3832	0	8
2024.07.05	17:15:00	2377.10	2379.76	2375.63	2378.21	3758	0	8
2024.07.05	17:30:00	2378.25	2384.30	2378.13	2383.38	3652	0	9
2024.07.05	17:45:00	2383.40	2384.38	2380.21	2380.69	3048	0	8
2024.07.05	18:00:00	2380.72	2383.72	2378.51	2383.12	2735	0	9
2024.07.05	18:15:00	2383.11	2386.35	2383.11	2384.69	2537	0	9
2024.07.05	18:30:00	2384.68	2388.34	2384.09	2384.43	2073	0	8
2024.07.05	18:45:00	2384.50	2385.80	2382.53	2384.72	2376	0	9
2024.07.05	19:00:00	2384.69	2386.88	2384.12	2384.63	2096	0	9
2024.07.05	19:15:00	2384.60	2386.33	2383.94	2385.47	1414	0	9
2024.07.05	19:30:00	2385.47	2387.58	2385.15	2385.94	1474	0	9
2024.07.05	19:45:00	2385.94	2387.35	2384.98	2386.50	1622	0	10
2024.07.05	20:00:00	2386.51	2389.25	2385.96	2388.69	1858	0	10
2024.07.05	20:15:00	2388.66	2389.73	2386.73	2389.61	2031	0	9
2024.07.05	20:30:00	2389.61	2389.88	2384.56	2386.37	1891	0	9
2024.07.05	20:45:00	2386.36	2386.86	2385.21	2385.79	1404	0	8
2024.07.05	21:00:00	2385.80	2387.72	2385.15	2387.46	1216	0	9
2024.07.05	21:15:00	2387.37	2391.12	2387.37	2390.05	1614	0	10
2024.07.05	21:30:00	2390.02	2392.55	2388.72	2391.86	1189	0	9
2024.07.05	21:45:00	2391.78	2392.44	2390.76	2391.07	1087	0	9
2024.07.05	22:00:00	2391.03	2392.93	2390.64	2392.50	1119	0	9
2024.07.05	22:15:00	2392.50	2392.55	2390.74	2390.74	859	0	9
2024.07.05	22:30:00	2390.74	2390.87	2389.66	2390.40	987	0	10
2024.07.05	22:45:00	2390.45	2390.55	2388.08	2388.74	1221	0	8
2024.07.05	23:00:00	2388.73	2389.49	2388.20	2389.39	552	0	16
2024.07.05	23:15:00	2389.41	2389.48	2388.54	2388.89	323	0	16
2024.07.05	23:30:00	2388.86	2391.58	2388.80	2391.21	500	0	16
2024.07.05	23:45:00	2391.22	2391.50	2390.56	2391.02	396	0	16
2024.07.08	01:00:00	2387.28	2390.14	2386.29	2389.27	1009	0	16
2024.07.08	01:15:00	2389.26	2389.26	2387.28	2387.42	366	0	16
2024.07.08	01:30:00	2387.43	2387.78	2385.65	2387.03	437	0	16
2024.07.08	01:45:00	2387.03	2387.12	2384.93	2385.33	427	0	16
2024.07.08	02:00:00	2385.31	2386.25	2384.80	2386.04	530	0	11
2024.07.08	02:15:00	2386.05	2386.42	2385.81	2386.04	425	0	11
2024.07.08	02:30:00	2386.11	2386.92	2385.04	2386.51	620	0	10
2024.07.08	02:45:00	2386.51	2386.58	2385.68	2386.05	540	0	10
2024.07.08	03:00:00	2386.05	2386.14	2384.52	2385.70	1351	0	10
2024.07.08	03:15:00	2385.69	2386.93	2385.69	2386.67	941	0	8
2024.07.08	03:30:00	2386.67	2387.73	2386.39	2387.62	978	0	10
2024.07.08	03:45:00	2387.70	2387.80	2386.31	2386.70	1296	0	9
2024.07.08	04:00:00	2386.62	2390.45	2384.14	2389.83	2448	0	8
2024.07.08	04:15:00	2389.73	2391.08	2387.51	2388.80	1974	0	8
2024.07.08	04:30:00	2388.75	2388.85	2385.74	2385.98	2106	0	8
2024.07.08	04:45:00	2385.98	2386.71	2384.39	2386.49	1731	0	8
2024.07.08	05:00:00	2386.48	2386.50	2385.25	2385.71	1336	0	8
2024.07.08	05:15:00	2385.71	2387.17	2385.68	2386.82	1012	0	8
2024.07.08	05:30:00	2386.82	2387.10	2383.30	2383.64	1966	0	10
2024.07.08	05:45:00	2383.63	2384.37	2381.43	2382.92	1858	0	9
2024.07.08	06:00:00	2382.93	2383.67	2381.39	2383.00	1375	0	9
2024.07.08	06:15:00	2383.00	2384.18	2382.49	2383.66	1207	0	8
2024.07.08	06:30:00	2383.62	2383.86	2382.17	2382.35	801	0	9
2024.07.08	06:45:00	2382.35	2382.93	2380.69	2382.93	1345	0	10
2024.07.08	07:00:00	2382.98	2383.91	2382.07	2383.87	780	0	8
2024.07.08	07:15:00	2383.90	2383.90	2383.14	2383.34	544	0	9
2024.07.08	07:30:00	2383.34	2384.98	2383.21	2384.45	508	0	10
2024.07.08	07:45:00	2384.46	2385.04	2383.75	2384.94	608	0	11
2024.07.08	08:00:00	2384.92	2385.58	2384.32	2385.54	735	0	10
2024.07.08	08:15:00	2385.54	2386.75	2384.76	2384.88	1248	0	11
2024.07.08	08:30:00	2384.90	2385.03	2382.54	2383.31	1944	0	9
2024.07.08	08:45:00	2383.33	2383.64	2381.56	2382.85	1850	0	9
2024.07.08	09:00:00	2382.96	2383.77	2380.80	2383.33	2047	0	8
2024.07.08	09:15:00	2383.32	2384.19	2381.14	2381.73	1855	0	8
2024.07.08	09:30:00	2381.75	2382.27	2379.79	2379.90	1838	0	8
2024.07.08	09:45:00	2379.85	2380.71	2376.69	2376.91	2360	0	8
2024.07.08	10:00:00	2376.90	2380.10	2376.61	2379.91	2291	0	9
2024.07.08	10:15:00	2379.91	2381.05	2379.75	2379.84	1644	0	11
2024.07.08	10:30:00	2379.81	2381.11	2378.41	2378.78	1561	0	8
2024.07.08	10:45:00	2378.77	2379.96	2377.85	2377.85	1407	0	9
2024.07.08	11:00:00	2377.85	2378.80	2377.26	2378.34	1683	0	9
2024.07.08	11:15:00	2378.33	2378.73	2376.43	2377.20	1419	0	8
2024.07.08	11:30:00	2377.16	2377.16	2371.99	2372.64	2249	0	8
2024.07.08	11:45:00	2372.64	2373.34	2371.92	2372.82	1661	0	9
2024.07.08	12:00:00	2372.70	2373.44	2370.66	2372.21	1390	0	9
2024.07.08	12:15:00	2372.21	2373.83	2371.90	2373.12	1454	0	8
2024.07.08	12:30:00	2373.00	2373.21	2370.37	2371.12	1679	0	10
2024.07.08	12:45:00	2371.12	2371.22	2368.31	2370.20	1851	0	9
2024.07.08	13:00:00	2370.20	2373.11	2369.68	2372.07	1347	0	9
2024.07.08	13:15:00	2372.05	2373.35	2371.33	2372.98	1299	0	9
2024.07.08	13:30:00	2372.99	2373.89	2370.92	2372.07	1634	0	10
2024.07.08	13:45:00	2372.06	2374.31	2371.97	2374.12	1111	0	9
2024.07.08	14:00:00	2374.12	2374.72	2372.99	2373.12	1205	0	8
2024.07.08	14:15:00	2373.11	2374.33	2372.45	2373.61	1156	0	9
2024.07.08	14:30:00	2373.61	2375.03	2372.96	2373.96	1410	0	11
2024.07.08	14:45:00	2373.97	2375.65	2373.60	2375.36	1694	0	8
2024.07.08	15:00:00	2375.24	2376.00	2374.27	2374.97	1633	0	10
2024.07.08	15:15:00	2374.97	2377.49	2374.79	2374.81	2064	0	8
2024.07.08	15:30:00	2374.85	2374.95	2370.31	2371.86	2368	0	8
2024.07.08	15:45:00	2371.86	2374.32	2371.79	2372.72	1895	0	8
2024.07.08	16:00:00	2372.71	2376.28	2371.16	2375.35	2573	0	9
2024.07.08	16:15:00	2375.42	2375.85	2373.14	2374.96	2183	0	9
2024.07.08	16:30:00	2375.07	2377.11	2372.14	2373.94	3588	0	9
2024.07.08	16:45:00	2373.94	2376.07	2370.29	2375.58	3274	0	9
2024.07.08	17:00:00	2375.53	2379.52	2374.88	2377.92	3303	0	9
2024.07.08	17:15:00	2377.79	2377.95	2374.05	2376.63	2608	0	9
2024.07.08	17:30:00	2376.62	2377.87	2374.91	2375.03	2671	0	9
2024.07.08	17:45:00	2375.03	2376.44	2373.21	2373.26	2201	0	9
2024.07.08	18:00:00	2373.26	2374.96	2372.21	2373.00	2272	0	9
2024.07.08	18:15:00	2373.00	2374.32	2369.19	2369.42	2684	0	10
2024.07.08	18:30:00	2369.42	2369.60	2363.75	2363.75	3165	0	8
2024.07.08	18:45:00	2363.73	2363.76	2351.01	2355.50	4932	0	9
2024.07.08	19:00:00	2355.49	2356.12	2351.10	2354.94	3526	0	9
2024.07.08	19:15:00	2354.94	2355.46	2351.99	2354.24	2184	0	9
2024.07.08	19:30:00	2354.12	2357.38	2353.70	2357.32	1921	0	10
2024.07.08	19:45:00	2357.30	2358.78	2357.06	2358.65	1763	0	12
2024.07.08	20:00:00	2358.70	2359.76	2357.65	2359.37	1708	0	11
2024.07.08	20:15:00	2359.37	2359.54	2355.51	2356.00	1888	0	11
2024.07.08	20:30:00	2355.99	2359.53	2355.84	2358.83	1306	0	11
2024.07.08	20:45:00	2358.65	2358.65	2356.31	2357.22	1045	0	9
2024.07.08	21:00:00	2357.23	2358.21	2356.48	2357.16	879	0	10
2024.07.08	21:15:00	2357.01	2357.16	2355.65	2356.21	1047	0	10
2024.07.08	21:30:00	2356.11	2356.98	2355.78	2355.91	911	0	11
2024.07.08	21:45:00	2355.91	2356.70	2354.86	2356.58	984	0	11
2024.07.08	22:00:00	2356.67	2357.88	2356.14	2357.65	891	0	11
2024.07.08	22:15:00	2357.66	2357.68	2356.14	2357.51	856	0	10
2024.07.08	22:30:00	2357.49	2359.14	2356.90	2358.94	1059	0	11
2024.07.08	22:45:00	2358.97	2359.81	2358.89	2359.16	1140	0	11
2024.07.08	23:00:00	2359.16	2359.82	2358.62	2358.83	486	0	16
2024.07.08	23:15:00	2358.77	2358.78	2357.98	2358.26	228	0	16
2024.07.08	23:30:00	2358.27	2359.65	2358.26	2358.75	340	0	16
2024.07.08	23:45:00	2358.73	2359.13	2358.44	2359.08	338	0	16
2024.07.09	01:00:00	2359.12	2359.35	2358.50	2359.09	322	0	16
2024.07.09	01:15:00	2359.09	2359.59	2359.08	2359.19	235	0	17
2024.07.09	01:30:00	2359.12	2359.39	2358.94	2359.34	226	0	16
2024.07.09	01:45:00	2359.29	2359.78	2359.17	2359.77	253	0	17
2024.07.09	02:00:00	2359.78	2360.57	2359.78	2360.56	323	0	11
2024.07.09	02:15:00	2360.56	2361.13	2360.50	2360.78	343	0	11
2024.07.09	02:30:00	2360.79	2361.89	2360.68	2361.50	632	0	9
2024.07.09	02:45:00	2361.46	2362.06	2360.95	2361.75	575	0	8
2024.07.09	03:00:00	2361.80	2363.50	2361.41	2363.36	1108	0	9
2024.07.09	03:15:00	2363.36	2363.65	2361.74	2361.77	1254	0	10
2024.07.09	03:30:00	2361.79	2362.81	2360.79	2362.36	1157	0	11
2024.07.09	03:45:00	2362.36	2362.82	2361.46	2361.84	1001	0	10
2024.07.09	04:00:00	2361.94	2365.23	2361.37	2364.14	2178	0	9
2024.07.09	04:15:00	2364.14	2364.25	2362.48	2363.30	1708	0	10
2024.07.09	04:30:00	2363.30	2365.27	2362.94	2364.33	2215	0	9
2024.07.09	04:45:00	2364.33	2364.61	2362.79	2363.43	1735	0	8
2024.07.09	05:00:00	2363.32	2363.42	2360.49	2360.64	1641	0	8
2024.07.09	05:15:00	2360.77	2363.71	2360.67	2363.71	1128	0	9
2024.07.09	05:30:00	2363.62	2365.65	2363.34	2365.55	1805	0	10
2024.07.09	05:45:00	2365.54	2366.66	2363.99	2364.03	1464	0	8
2024.07.09	06:00:00	2364.01	2366.31	2363.39	2364.29	1693	0	8
2024.07.09	06:15:00	2364.30	2365.90	2363.34	2363.78	1553	0	9
2024.07.09	06:30:00	2363.80	2365.52	2363.77	2365.13	839	0	9
2024.07.09	06:45:00	2365.13	2367.97	2364.95	2367.72	890	0	9
2024.07.09	07:00:00	2367.71	2368.55	2367.38	2368.20	1168	0	8
2024.07.09	07:15:00	2368.20	2368.74	2366.82	2367.62	1198	0	8
2024.07.09	07:30:00	2367.62	2367.84	2366.36	2366.90	810	0	8
2024.07.09	07:45:00	2366.99	2368.24	2366.87	2367.35	1041	0	8
2024.07.09	08:00:00	2367.35	2368.33	2365.81	2366.15	1033	0	10
2024.07.09	08:15:00	2366.15	2366.15	2364.73	2365.69	1021	0	9
2024.07.09	08:30:00	2365.70	2366.29	2364.74	2365.62	1789	0	8
2024.07.09	08:45:00	2365.65	2366.03	2364.14	2364.56	1791	0	8
2024.07.09	09:00:00	2364.56	2365.51	2364.06	2364.30	1856	0	10
2024.07.09	09:15:00	2364.29	2364.81	2363.34	2364.37	1432	0	8
2024.07.09	09:30:00	2364.36	2364.98	2362.78	2363.27	1575	0	9
2024.07.09	09:45:00	2363.27	2364.22	2362.75	2364.10	1419	0	8
2024.07.09	10:00:00	2364.13	2364.54	2362.01	2362.26	1450	0	9
2024.07.09	10:15:00	2362.29	2362.61	2358.39	2359.41	1903	0	9
2024.07.09	10:30:00	2359.41	2360.32	2359.10	2359.18	1470	0	8
2024.07.09	10:45:00	2359.08	2359.21	2358.37	2358.97	1418	0	8
2024.07.09	11:00:00	2359.00	2360.98	2358.54	2360.61	1558	0	9
2024.07.09	11:15:00	2360.60	2361.96	2359.60	2359.72	1531	0	8
2024.07.09	11:30:00	2359.72	2359.97	2358.23	2359.64	1272	0	9
2024.07.09	11:45:00	2359.64	2361.83	2359.58	2361.63	1207	0	8
2024.07.09	12:00:00	2361.63	2363.51	2361.58	2363.31	1729	0	10
2024.07.09	12:15:00	2363.38	2365.11	2362.01	2362.08	1506	0	8
2024.07.09	12:30:00	2362.09	2364.93	2361.90	2363.93	1047	0	9
2024.07.09	12:45:00	2363.93	2365.34	2363.42	2364.28	1105	0	11
2024.07.09	13:00:00	2364.29	2365.59	2363.75	2363.91	1387	0	9
2024.07.09	13:15:00	2363.90	2364.78	2363.31	2363.43	777	0	9
2024.07.09	13:30:00	2363.44	2363.68	2362.10	2363.53	1292	0	8
2024.07.09	13:45:00	2363.54	2364.60	2363.06	2363.06	1056	0	9
2024.07.09	14:00:00	2363.14	2363.15	2360.33	2360.73	1470	0	9
2024.07.09	14:15:00	2360.72	2361.88	2359.76	2360.49	1356	0	8
2024.07.09	14:30:00	2360.49	2361.23	2357.72	2357.99	1402	0	8
2024.07.09	14:45:00	2358.00	2360.79	2357.56	2360.63	1772	0	8
2024.07.09	15:00:00	2360.64	2361.27	2359.56	2360.86	1798	0	8
2024.07.09	15:15:00	2360.82	2360.82	2356.29	2358.28	2296	0	10
2024.07.09	15:30:00	2358.26	2359.13	2356.09	2357.75	2639	0	8
2024.07.09	15:45:00	2357.75	2360.15	2357.03	2360.15	2120	0	9
2024.07.09	16:00:00	2360.17	2364.20	2359.49	2362.43	4097	0	8
2024.07.09	16:15:00	2362.34	2365.39	2362.00	2363.93	3290	0	8
2024.07.09	16:30:00	2363.92	2367.00	2362.86	2364.94	3843	0	8
2024.07.09	16:45:00	2364.95	2368.48	2364.36	2367.74	2858	0	10
2024.07.09	17:00:00	2367.13	2371.51	2356.68	2360.66	5135	0	9
2024.07.09	17:15:00	2360.67	2363.61	2359.55	2362.63	4264	0	8
2024.07.09	17:30:00	2362.66	2365.12	2360.76	2361.05	3789	0	10
2024.07.09	17:45:00	2361.04	2361.43	2354.09	2354.90	3917	0	10
2024.07.09	18:00:00	2354.92	2358.76	2351.54	2352.51	4097	0	8
2024.07.09	18:15:00	2352.51	2354.82	2349.41	2352.90	3976	0	8
2024.07.09	18:30:00	2352.91	2357.52	2352.57	2357.42	2935	0	9
2024.07.09	18:45:00	2357.42	2362.24	2357.38	2362.07	2806	0	9
2024.07.09	19:00:00	2362.08	2363.08	2360.73	2360.87	2507	0	10
2024.07.09	19:15:00	2360.85	2361.36	2359.62	2360.40	1929	0	8
2024.07.09	19:30:00	2360.40	2360.68	2357.05	2357.12	2153	0	8
2024.07.09	19:45:00	2357.12	2359.17	2356.53	2357.49	2362	0	9
2024.07.09	20:00:00	2357.50	2360.87	2357.50	2360.30	2070	0	9
2024.07.09	20:15:00	2360.30	2362.00	2358.44	2361.44	1960	0	9
2024.07.09	20:30:00	2361.44	2361.73	2360.34	2361.51	1388	0	9
2024.07.09	20:45:00	2361.51	2362.52	2360.48	2361.87	1441	0	10
2024.07.09	21:00:00	2361.87	2363.59	2361.03	2362.79	1420	0	9
2024.07.09	21:15:00	2362.78	2365.02	2362.78	2364.02	1481	0	10
2024.07.09	21:30:00	2364.03	2364.59	2363.70	2364.41	1060	0	9
2024.07.09	21:45:00	2364.40	2365.32	2364.11	2364.47	1339	0	10
2024.07.09	22:00:00	2364.50	2365.61	2363.80	2364.97	1143	0	11
2024.07.09	22:15:00	2364.97	2364.97	2363.47	2363.60	795	0	8
2024.07.09	22:30:00	2363.63	2364.12	2363.02	2363.12	843	0	8
2024.07.09	22:45:00	2363.13	2364.30	2362.93	2363.55	982	0	8
2024.07.09	23:00:00	2363.55	2364.95	2363.55	2364.54	467	0	16
2024.07.09	23:15:00	2364.47	2364.63	2363.72	2364.13	420	0	16
2024.07.09	23:30:00	2364.12	2364.39	2363.60	2364.36	344	0	16
2024.07.09	23:45:00	2364.31	2364.63	2363.56	2363.66	338	0	16
2024.07.10	01:00:00	2363.88	2364.15	2363.06	2363.49	310	0	22
2024.07.10	01:15:00	2363.49	2363.66	2363.19	2363.53	181	0	28
2024.07.10	01:30:00	2363.52	2363.80	2363.36	2363.79	337	0	16
2024.07.10	01:45:00	2363.72	2364.39	2363.50	2364.38	192	0	16
2024.07.10	02:00:00	2364.37	2365.31	2364.37	2364.96	332	0	15
2024.07.10	02:15:00	2364.96	2365.23	2364.84	2365.14	225	0	13
2024.07.10	02:30:00	2365.15	2366.07	2365.08	2365.19	539	0	11
2024.07.10	02:45:00	2365.21	2365.23	2364.92	2365.03	384	0	10
2024.07.10	03:00:00	2364.99	2366.53	2364.81	2365.25	1255	0	9
2024.07.10	03:15:00	2365.24	2366.25	2365.17	2366.12	906	0	9
2024.07.10	03:30:00	2366.12	2366.46	2365.10	2365.38	933	0	10
2024.07.10	03:45:00	2365.38	2365.51	2364.45	2364.70	920	0	9
2024.07.10	04:00:00	2364.71	2365.12	2363.33	2364.12	1938	0	9
2024.07.10	04:15:00	2364.11	2368.05	2364.04	2367.15	1856	0	8
2024.07.10	04:30:00	2367.15	2369.85	2366.87	2369.00	2038	0	8
2024.07.10	04:45:00	2368.99	2369.78	2365.81	2368.21	1809	0	10
2024.07.10	05:00:00	2368.20	2368.33	2366.91	2368.04	2006	0	8
2024.07.10	05:15:00	2368.04	2368.45	2367.61	2367.85	1147	0	8
2024.07.10	05:30:00	2367.86	2369.23	2367.66	2369.03	1604	0	10
2024.07.10	05:45:00	2369.01	2370.19	2368.23	2369.29	1573	0	10
2024.07.10	06:00:00	2369.29	2369.85	2367.05	2367.47	1408	0	9
2024.07.10	06:15:00	2367.46	2368.48	2366.43	2367.99	1501	0	8
2024.07.10	06:30:00	2367.99	2368.18	2367.43	2367.58	850	0	10
2024.07.10	06:45:00	2367.56	2368.19	2366.75	2368.16	773	0	10
2024.07.10	07:00:00	2368.16	2368.88	2367.64	2368.62	1287	0	8
2024.07.10	07:15:00	2368.64	2368.70	2366.93	2366.93	1030	0	9
2024.07.10	07:30:00	2366.96	2367.89	2366.63	2367.76	821	0	9
2024.07.10	07:45:00	2367.74	2367.89	2367.31	2367.73	733	0	9
2024.07.10	08:00:00	2367.73	2368.76	2367.35	2368.26	836	0	10
2024.07.10	08:15:00	2368.26	2369.21	2367.71	2367.97	784	0	10
2024.07.10	08:30:00	2367.97	2370.33	2367.89	2369.40	1458	0	8
2024.07.10	08:45:00	2369.40	2369.56	2367.47	2368.38	1674	0	8
2024.07.10	09:00:00	2368.40	2369.12	2367.15	2367.69	1544	0	9
2024.07.10	09:15:00	2367.68	2370.32	2367.28	2369.71	1637	0	8
2024.07.10	09:30:00	2369.72	2370.30	2368.94	2369.95	1485	0	10
2024.07.10	09:45:00	2369.95	2372.76	2369.86	2371.93	2088	0	8
2024.07.10	10:00:00	2371.98	2373.80	2371.85	2372.41	1442	0	9
2024.07.10	10:15:00	2372.37	2374.90	2371.40	2374.89	1675	0	9
2024.07.10	10:30:00	2374.89	2374.94	2373.18	2373.28	1400	0	8
2024.07.10	10:45:00	2373.28	2373.28	2371.80	2372.65	1318	0	8
2024.07.10	11:00:00	2372.64	2373.37	2371.47	2373.36	1470	0	11
2024.07.10	11:15:00	2373.36	2373.85	2372.42	2373.21	1624	0	8
2024.07.10	11:30:00	2373.22	2374.24	2372.60	2374.05	1206	0	10
2024.07.10	11:45:00	2374.01	2374.02	2372.41	2372.82	1115	0	8
2024.07.10	12:00:00	2372.81	2373.06	2371.99	2372.65	1260	0	8
2024.07.10	12:15:00	2372.65	2373.40	2371.65	2371.75	1115	0	8
2024.07.10	12:30:00	2371.75	2374.19	2371.72	2372.98	1060	0	8
2024.07.10	12:45:00	2372.99	2373.24	2371.70	2371.90	853	0	9
2024.07.10	13:00:00	2371.87	2373.49	2371.84	2373.42	1124	0	8
2024.07.10	13:15:00	2373.36	2374.10	2373.17	2373.82	1072	0	8
2024.07.10	13:30:00	2373.83	2375.31	2373.54	2373.58	1253	0	8
2024.07.10	13:45:00	2373.59	2373.88	2371.78	2372.49	919	0	9
2024.07.10	14:00:00	2372.49	2373.97	2372.46	2373.46	1089	0	8
2024.07.10	14:15:00	2373.45	2374.43	2373.26	2373.49	964	0	11
2024.07.10	14:30:00	2373.47	2377.20	2373.45	2377.02	1717	0	8
2024.07.10	14:45:00	2377.08	2378.33	2376.70	2378.33	1460	0	8
2024.07.10	15:00:00	2378.32	2378.92	2377.86	2377.90	1704	0	9
2024.07.10	15:15:00	2377.90	2381.61	2377.23	2380.02	2456	0	9
2024.07.10	15:30:00	2380.02	2381.82	2379.25	2380.44	1838	0	9
2024.07.10	15:45:00	2380.43	2381.25	2377.73	2377.79	1884	0	9
2024.07.10	16:00:00	2377.78	2379.21	2376.23	2379.01	2958	0	9
2024.07.10	16:15:00	2379.01	2380.61	2377.90	2380.53	2483	0	8
2024.07.10	16:30:00	2380.53	2381.61	2378.16	2380.91	4016	0	8
2024.07.10	16:45:00	2381.04	2386.65	2380.69	2383.18	3723	0	8
2024.07.10	17:00:00	2383.27	2385.12	2381.84	2383.52	3350	0	9
2024.07.10	17:15:00	2383.54	2384.50	2377.80	2379.07	3553	0	8
2024.07.10	17:30:00	2379.08	2379.24	2373.95	2377.01	2993	0	8
2024.07.10	17:45:00	2377.00	2377.90	2374.74	2374.88	2802	0	8
2024.07.10	18:00:00	2374.93	2377.38	2374.03	2376.97	2833	0	10
2024.07.10	18:15:00	2376.99	2379.27	2374.38	2379.03	2490	0	9
2024.07.10	18:30:00	2378.95	2380.74	2378.95	2379.75	2145	0	8
2024.07.10	18:45:00	2379.76	2380.75	2378.45	2378.76	1803	0	8
2024.07.10	19:00:00	2378.84	2381.31	2378.53	2380.30	1654	0	8
2024.07.10	19:15:00	2380.26	2380.71	2377.68	2378.68	1646	0	9
2024.07.10	19:30:00	2378.68	2379.03	2376.66	2377.54	1428	0	8
2024.07.10	19:45:00	2377.53	2378.47	2377.29	2377.84	1393	0	10
2024.07.10	20:00:00	2377.81	2378.51	2375.75	2376.37	1666	0	8
2024.07.10	20:15:00	2376.28	2376.49	2371.68	2373.10	2231	0	9
2024.07.10	20:30:00	2373.11	2374.03	2370.67	2371.63	1849	0	8
2024.07.10	20:45:00	2371.67	2373.09	2370.47	2373.04	1505	0	9
2024.07.10	21:00:00	2373.03	2373.58	2370.60	2371.04	1171	0	10
2024.07.10	21:15:00	2371.04	2371.92	2369.88	2370.63	1087	0	8
2024.07.10	21:30:00	2370.61	2371.83	2370.20	2371.78	777	0	8
2024.07.10	21:45:00	2371.76	2373.12	2371.71	2372.61	893	0	9
2024.07.10	22:00:00	2372.63	2372.64	2370.80	2371.16	921	0	8
2024.07.10	22:15:00	2371.16	2372.56	2370.59	2371.23	934	0	8
2024.07.10	22:30:00	2371.21	2371.45	2370.58	2371.01	852	0	10
2024.07.10	22:45:00	2371.04	2372.05	2370.70	2371.80	1111	0	9
2024.07.10	23:00:00	2371.79	2372.40	2371.46	2372.36	512	0	16
2024.07.10	23:15:00	2372.30	2372.37	2371.24	2371.58	307	0	16
2024.07.10	23:30:00	2371.59	2371.67	2371.21	2371.46	329	0	16
2024.07.10	23:45:00	2371.39	2371.55	2370.83	2371.21	505	0	16
2024.07.11	01:00:00	2371.76	2372.16	2371.12	2371.40	230	0	16
2024.07.11	01:15:00	2371.41	2372.33	2371.13	2372.24	244	0	16
2024.07.11	01:30:00	2372.25	2372.75	2372.25	2372.56	193	0	16
2024.07.11	01:45:00	2372.50	2372.85	2372.49	2372.81	228	0	16
2024.07.11	02:00:00	2372.82	2372.82	2372.47	2372.79	359	0	11
2024.07.11	02:15:00	2372.79	2372.91	2372.33	2372.48	286	0	12
2024.07.11	02:30:00	2372.45	2372.67	2372.26	2372.29	299	0	10
2024.07.11	02:45:00	2372.28	2372.82	2372.24	2372.82	329	0	13
2024.07.11	03:00:00	2372.82	2372.99	2371.85	2372.01	1011	0	9
2024.07.11	03:15:00	2372.04	2372.57	2371.44	2372.57	693	0	12
2024.07.11	03:30:00	2372.57	2373.22	2372.47	2373.22	643	0	13
2024.07.11	03:45:00	2373.19	2374.40	2372.91	2374.20	1116	0	10
2024.07.11	04:00:00	2374.20	2375.37	2373.64	2374.62	1748	0	12
2024.07.11	04:15:00	2374.53	2374.97	2373.06	2373.94	1378	0	8
2024.07.11	04:30:00	2373.94	2375.74	2373.94	2375.09	1767	0	10
2024.07.11	04:45:00	2375.15	2376.28	2375.09	2375.91	1816	0	8
2024.07.11	05:00:00	2375.90	2376.23	2374.36	2375.17	1744	0	9
2024.07.11	05:15:00	2375.18	2375.51	2374.89	2375.40	900	0	12
2024.07.11	05:30:00	2375.39	2377.22	2375.37	2377.22	1413	0	9
2024.07.11	05:45:00	2377.32	2377.78	2376.54	2377.40	1519	0	8
2024.07.11	06:00:00	2377.38	2378.84	2376.87	2378.36	1423	0	9
2024.07.11	06:15:00	2378.36	2379.58	2378.05	2379.58	1251	0	8
2024.07.11	06:30:00	2379.56	2380.19	2378.90	2379.48	993	0	10
2024.07.11	06:45:00	2379.49	2379.64	2378.63	2378.73	920	0	8
2024.07.11	07:00:00	2378.59	2380.20	2378.59	2380.16	754	0	9
2024.07.11	07:15:00	2380.16	2381.60	2379.56	2381.37	840	0	10
2024.07.11	07:30:00	2381.37	2382.46	2380.94	2382.24	939	0	10
2024.07.11	07:45:00	2382.25	2382.29	2381.07	2381.98	687	0	9
2024.07.11	08:00:00	2381.97	2382.98	2381.80	2382.22	822	0	8
2024.07.11	08:15:00	2382.23	2382.56	2381.41	2381.84	811	0	11
2024.07.11	08:30:00	2381.84	2382.88	2381.45	2381.96	1650	0	11
2024.07.11	08:45:00	2381.96	2382.99	2381.18	2382.54	1380	0	10
2024.07.11	09:00:00	2382.52	2383.22	2380.64	2380.88	1514	0	9
2024.07.11	09:15:00	2380.98	2381.68	2379.92	2380.12	1911	0	11
2024.07.11	09:30:00	2380.16	2380.37	2378.55	2378.74	1724	0	10
2024.07.11	09:45:00	2378.70	2382.12	2378.49	2381.83	1808	0	11
2024.07.11	10:00:00	2381.76	2381.94	2379.73	2379.98	1663	0	10
2024.07.11	10:15:00	2379.96	2381.69	2378.85	2381.60	1252	0	8
2024.07.11	10:30:00	2381.60	2382.01	2379.13	2379.13	1203	0	10
2024.07.11	10:45:00	2379.13	2380.41	2379.13	2379.92	1408	0	10
